label,Slice,SumSize
1,"[1981411, 208702, 1060258, 2, 1291046, 0, 100122, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23343998 0.45484264 0.47094908 0.5121623  0.65795333
 0.65795358 0.67467176 0.86081086 0.90534155 0.90534315 0.92176762
 0.92176807 0.92176852 0.92176896 0.92176941 0.92176985 0.9217703
 0.93644991 0.93645036 0.9364508  0.93645125 0.9364517  0.93645214
 0.95433351 0.95433351 0.95433351 0.95433351 0.95433368 0.95433475
 0.95433583 0.96951732 0.96951777 0.96951822 0.96951866 0.96951911
 0.96951956 0.96952001 0.98509046 0.9850909  0.98509135 0.9850918
 0.98509224 0.98509269 0.99999706 0.9999975  0.99999795 0.9999984
 0.99999884 0.99999929 0.99999973 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2606733, 357497, 958553, 2, 998348, 589925, 0, 0, 0, 89493, 0, 0, 0, 32175, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23354473 0.45906501 0.49301324 0.55138239 0.66918129
 0.66918151 0.6873601  0.79345891 0.92201432 0.93696599 0.93696646
 0.93696692 0.93696738 0.93696784 0.9369683  0.93696876 0.95205476
 0.95205522 0.95205569 0.95205615 0.95205661 0.95205707 0.95747919
 0.95747919 0.95747919 0.95747919 0.95747919 0.95747959 0.95748126
 0.97348347 0.97348392 0.97348438 0.97348484 0.9734853  0.97348576
 0.97348622 0.99000543 0.99169125 0.99337708 0.9950629  0.99674872
 0.99843454 0.99999699 0.99999745 0.99999791 0.99999837 0.99999882
 0.99999928 0.99999974 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2230256, 514098, 367574, 798662, 285961, 1192971, 67284, 0, 0, 0, 97556, 0, 0, 0, 32175, 0, 0, 0, 90863, 0, 0, 0, 94868, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.16219351 0.38859829 0.46484391 0.51402465 0.53859709
 0.67256072 0.67257525 0.72335854 0.8178661  0.92453353 0.9358388
 0.93583926 0.93583971 0.93584017 0.93584062 0.93584108 0.95222959
 0.95223005 0.95223052 0.95223098 0.95223144 0.9522319  0.95223236
 0.95763553 0.95763553 0.95763553 0.95763553 0.95763553 0.95763622
 0.95763827 0.97290249 0.97290294 0.9729034  0.97290385 0.97290431
 0.97290477 0.98884168 0.98884214 0.98884259 0.98884305 0.98884351
 0.98884396 0.98884442 0.99999721 0.99999766 0.99999812 0.99999857
 0.99999902 0.99999948 0.99999993 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2642844, 242145, 1048920, 2, 624198, 831957, 67284, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23612629 0.44940593 0.47183575 0.5036896  0.66261113
 0.66261133 0.66273977 0.76566483 0.91016037 0.91017153 0.92127878
 0.92127923 0.92127968 0.92128012 0.92128057 0.92128102 0.93605239
 0.93605284 0.93605328 0.93605373 0.93605418 0.93605463 0.93605508
 0.95404808 0.95404808 0.95404808 0.95404808 0.95404808 0.95404904
 0.95405058 0.97087423 0.97321906 0.97556388 0.97790871 0.98025353
 0.98259836 0.98494318 0.98499739 0.98499784 0.98499829 0.98499874
 0.9849992  0.98499965 0.99999717 0.99999762 0.99999807 0.99999852
 0.99999897 0.99999942 0.99999987 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2190245, 618546, 1020068, 458557, 256439, 1043957, 100122, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 90863, 0, 0, 0, 88932, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.12458333 0.40675552 0.43096853 0.47744456 0.61004926
 0.67938005 0.67940173 0.71911957 0.87870133 0.91336314 0.92889895
 0.92889938 0.9288998  0.92890023 0.92890065 0.92890108 0.9360543
 0.94082325 0.94082367 0.94082409 0.94082451 0.94082493 0.94082535
 0.95773766 0.95773766 0.95773766 0.95773766 0.95773766 0.95773844
 0.95773997 0.97209885 0.97209927 0.97209969 0.97210011 0.97210053
 0.97210095 0.97867966 0.98619812 0.98619854 0.98619896 0.98619938
 0.9861998  0.98620022 0.99999734 0.99999775 0.99999817 0.99999859
 0.999999   0.99999942 0.99999984 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2241529, 559905, 1445134, 2, 1388113, 176837, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 18, 90845, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.21263016 0.41039524 0.43699852 0.47573645 0.6796873
 0.67968748 0.67970318 0.80927237 0.91471544 0.92526113 0.92526155
 0.92526198 0.92526241 0.92526284 0.92526327 0.9252637  0.93928777
 0.93928819 0.93928862 0.93928904 0.93928947 0.93928989 0.93929032
 0.95637281 0.95637281 0.95637281 0.95637281 0.95637281 0.95637435
 0.97087852 0.97087895 0.97087937 0.97087979 0.97088022 0.97088064
 0.97088107 0.9857562  0.98575662 0.98575704 0.98575746 0.98575788
 0.9857583  0.98575872 0.99999746 0.9999979  0.99999834 0.99999879
 0.99999923 0.99999967 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2283214, 620702, 934008, 393757, 464531, 1114322, 0, 0, 0, 97556, 0, 0, 0, 109009, 0, 0, 0, 90863, 0, 0, 0, 94868, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22066466 0.43152066 0.44657252 0.47961923 0.64350996
 0.68177158 0.69038946 0.75473329 0.84614704 0.92868823 0.92868865
 0.92868908 0.92868951 0.92868994 0.92869037 0.9286908  0.94385469
 0.94385511 0.94385553 0.94385595 0.94385637 0.9438568  0.94385722
 0.96080128 0.96080128 0.96080128 0.96080128 0.96080128 0.96080222
 0.97492709 0.97492751 0.97492794 0.97492836 0.97492878 0.9749292
 0.97492962 0.98967562 0.98967604 0.98967646 0.98967689 0.98967731
 0.98967773 0.98967815 0.99999752 0.99999794 0.99999837 0.99999879
 0.99999921 0.99999964 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2172751, 591060, 888675, 2, 1499593, 88680, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.21603407 0.42130322 0.44469121 0.4642732  0.67191824
 0.67191845 0.72068103 0.87771177 0.91162279 0.92579799 0.92579843
 0.92579886 0.92579929 0.92579973 0.92580016 0.9258006  0.93808169
 0.93808212 0.93808256 0.93808299 0.93808343 0.93808386 0.93808429
 0.95550617 0.95550617 0.95550617 0.95550617 0.95550617 0.96328255
 0.97029997 0.9703004  0.97030084 0.97030128 0.97030172 0.97030215
 0.97030259 0.98547321 0.98547364 0.98547408 0.98547451 0.98547494
 0.98547538 0.98547581 0.99999746 0.9999979  0.99999833 0.99999877
 0.9999992  0.99999964 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2329416, 702548, 938421, 2, 1258490, 283272, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.24329466 0.45228522 0.48501916 0.51033624 0.66563313
 0.66563335 0.70681268 0.83582578 0.91582601 0.92764965 0.92957745
 0.93150525 0.93343305 0.93536085 0.93728865 0.93921645 0.93983342
 0.93983387 0.93983433 0.93983478 0.93983524 0.9398357  0.95799095
 0.95799095 0.95799095 0.95799095 0.95799095 0.95799095 0.95799262
 0.97459667 0.97686594 0.9791352  0.98140447 0.98367373 0.98594299
 0.98821226 0.98893793 0.98893839 0.98893885 0.9889393  0.98893976
 0.98894021 0.99999703 0.99999748 0.99999793 0.99999838 0.99999883
 0.99999928 0.99999972 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2284204, 665662, 907502, 2, 841279, 750451, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23666265 0.45968006 0.47892924 0.50611629 0.65568038
 0.65568059 0.65578455 0.78271755 0.90917368 0.92633271 0.92830126
 0.93026981 0.93223836 0.93420691 0.93617546 0.93814401 0.93903968
 0.93904014 0.9390406  0.93904106 0.93904152 0.93904198 0.93904244
 0.9574368  0.9574368  0.9574368  0.9574368  0.9574368  0.95743814
 0.97345695 0.97345741 0.97345787 0.97345832 0.97345878 0.97345924
 0.9734597  0.98879196 0.98879241 0.98879287 0.98879333 0.98879379
 0.98879425 0.98879471 0.99999737 0.99999782 0.99999828 0.99999873
 0.99999919 0.99999965 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2139856, 656530, 907525, 45, 665027, 933082, 0, 0, 0, 97556, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22789736 0.44303325 0.47005599 0.49639489 0.64716861
 0.64717178 0.64718252 0.75215326 0.84779282 0.91802343 0.91802389
 0.91802435 0.91802481 0.91802526 0.91802572 0.91802618 0.93451564
 0.9345161  0.93451656 0.93451702 0.93451748 0.93451794 0.9345184
 0.95294363 0.95294363 0.95294363 0.95294363 0.95294363 0.95294505
 0.96858948 0.96858994 0.9685904  0.96859087 0.96859133 0.96859179
 0.96859225 0.98463659 0.98463705 0.98463751 0.98463797 0.98463843
 0.98463889 0.98463935 0.99999734 0.9999978  0.99999826 0.99999872
 0.99999918 0.99999964 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2036922, 615398, 535699, 442812, 547836, 947020, 67284, 0, 0, 0, 89493, 0, 0, 0, 32175, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.07679657 0.45865595 0.48230459 0.51329108 0.58968627
 0.66696749 0.66696991 0.76155861 0.90632387 0.92097534 0.9323537
 0.93235416 0.93235461 0.93235507 0.93235553 0.93235599 0.93235644
 0.94748773 0.94748818 0.94748864 0.9474891  0.94748956 0.94749002
 0.95292842 0.95292842 0.95292842 0.95292842 0.95292842 0.95292906
 0.95293053 0.96857942 0.96857988 0.96858034 0.9685808  0.96858126
 0.96858171 0.96858217 0.9846317  0.98463216 0.98463262 0.98463308
 0.98463354 0.984634   0.99999696 0.99999742 0.99999788 0.99999834
 0.9999988  0.99999926 0.99999972 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2191468, 650698, 868466, 2, 1488066, 66855, 0, 0, 0, 89493, 0, 0, 0, 32175, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23309853 0.46178238 0.48716836 0.52993067 0.66503843
 0.66503865 0.7537767  0.85888034 0.92401359 0.93554039 0.93554086
 0.93554133 0.93554181 0.93554228 0.93554275 0.93554322 0.95097016
 0.95097016 0.95097016 0.95097016 0.95097016 0.95097016 0.95097288
 0.95868355 0.96112639 0.96356923 0.96601206 0.9684549  0.97089774
 0.97288367 0.97288415 0.97288462 0.97288509 0.97288556 0.97288603
 0.9728865  0.98940154 0.99113418 0.99286683 0.99459948 0.99633213
 0.99806478 0.99979743 0.9999969  0.9999969  0.9999969  0.9999969
 0.9999969  0.9999969  1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2271241, 653416, 865169, 111, 1028732, 534885, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.2414703  0.46339328 0.48517819 0.5052132  0.65824926
 0.65826367 0.69515089 0.81490358 0.91073623 0.92197366 0.92197412
 0.92197457 0.92197502 0.92197548 0.92197593 0.92197638 0.93489043
 0.93489089 0.93489135 0.9348918  0.93489226 0.93489271 0.93489317
 0.95321293 0.95321293 0.95321293 0.95321293 0.95321293 0.95321466
 0.96876928 0.96876974 0.9687702  0.96877066 0.96877111 0.96877157
 0.96877203 0.98472455 0.98472501 0.98472546 0.98472592 0.98472637
 0.98472682 0.98472728 0.99999737 0.99999783 0.99999829 0.99999875
 0.99999921 0.99999967 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2539006, 256577, 1043557, 43, 501084, 880929, 67284, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 90863, 0, 0, 0, 94868, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.24075692 0.46357729 0.47882661 0.50436545 0.66326712
 0.66327207 0.6634064  0.76615337 0.88253031 0.91199899 0.92314057
 0.92314102 0.92314148 0.92314193 0.92314239 0.92314284 0.9231433
 0.93844488 0.94114599 0.9438471  0.94654821 0.94924932 0.95195043
 0.95391622 0.95391622 0.95391622 0.95391622 0.95391622 0.95391711
 0.95391864 0.96924193 0.96924238 0.96924283 0.96924328 0.96924373
 0.96924418 0.96924462 0.98428816 0.98428861 0.98428906 0.98428951
 0.98428996 0.98429041 0.99999714 0.99999759 0.99999804 0.99999849
 0.99999894 0.99999939 0.99999984 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
